coub,sex,edu_lfs,lfs,age,oecd,regionb,oecdb,fborn,number
COG,1,1,2,3,1,AFRI,0,1,13
COG,1,1,3,3,1,AFRI,0,1,1031
COG,1,2,1,1,1,AFRI,0,1,1809
COG,1,2,2,1,1,AFRI,0,1,736
COG,1,2,3,1,1,AFRI,0,1,1262
COG,1,2,1,2,1,AFRI,0,1,10926
COG,1,2,2,2,1,AFRI,0,1,2338
COG,1,2,3,2,1,AFRI,0,1,2743
COG,1,2,99,2,1,AFRI,0,1,2
COG,1,2,1,3,1,AFRI,0,1,76
COG,1,2,2,3,1,AFRI,0,1,19
COG,1,2,3,3,1,AFRI,0,1,627
COG,1,3,1,1,1,AFRI,0,1,513
COG,1,3,2,1,1,AFRI,0,1,158
COG,1,3,3,1,1,AFRI,0,1,369
COG,1,3,1,2,1,AFRI,0,1,14690
COG,1,3,2,2,1,AFRI,0,1,2420
COG,1,3,3,2,1,AFRI,0,1,2371
COG,1,3,1,3,1,AFRI,0,1,182
COG,1,3,2,3,1,AFRI,0,1,26
COG,1,3,3,3,1,AFRI,0,1,1980
COG,1,99,1,1,1,AFRI,0,1,11
COG,1,99,2,1,1,AFRI,0,1,4
COG,1,99,3,1,1,AFRI,0,1,128
COG,1,99,99,1,1,AFRI,0,1,9
COG,1,99,1,2,1,AFRI,0,1,287
COG,1,99,2,2,1,AFRI,0,1,29
COG,1,99,3,2,1,AFRI,0,1,135
COG,1,99,99,2,1,AFRI,0,1,79
COG,1,99,2,3,1,AFRI,0,1,25
COG,1,99,3,3,1,AFRI,0,1,15
COG,1,99,99,99,1,AFRI,0,1,166
COG,2,1,1,1,1,AFRI,0,1,388
COG,2,1,2,1,1,AFRI,0,1,249
COG,2,1,3,1,1,AFRI,0,1,3658
COG,2,1,99,1,1,AFRI,0,1,354
COG,2,1,1,2,1,AFRI,0,1,6980
COG,2,1,2,2,1,AFRI,0,1,3293
COG,2,1,3,2,1,AFRI,0,1,5365
COG,2,1,1,3,1,AFRI,0,1,51
COG,2,1,2,3,1,AFRI,0,1,18
COG,2,1,3,3,1,AFRI,0,1,1281
COG,2,2,1,1,1,AFRI,0,1,1548
COG,2,2,2,1,1,AFRI,0,1,604
COG,2,2,3,1,1,AFRI,0,1,2885
COG,2,2,1,2,1,AFRI,0,1,13466
COG,2,2,2,2,1,AFRI,0,1,4907
COG,2,2,3,2,1,AFRI,0,1,4604
COG,2,2,1,3,1,AFRI,0,1,14
COG,2,2,2,3,1,AFRI,0,1,12
COG,2,2,3,3,1,AFRI,0,1,620
COG,2,3,1,1,1,AFRI,0,1,318
COG,2,3,2,1,1,AFRI,0,1,157
COG,2,3,3,1,1,AFRI,0,1,573
COG,2,3,1,2,1,AFRI,0,1,8951
COG,2,3,2,2,1,AFRI,0,1,2293
COG,2,3,3,2,1,AFRI,0,1,2873
COG,2,3,1,3,1,AFRI,0,1,39
COG,2,3,2,3,1,AFRI,0,1,7
COG,2,3,3,3,1,AFRI,0,1,673
COG,2,99,1,1,1,AFRI,0,1,41
COG,2,99,2,1,1,AFRI,0,1,8
COG,2,99,3,1,1,AFRI,0,1,79
COG,2,99,99,1,1,AFRI,0,1,4
COG,2,99,1,2,1,AFRI,0,1,164
COG,2,99,2,2,1,AFRI,0,1,26
COG,2,99,3,2,1,AFRI,0,1,196
COG,2,99,99,2,1,AFRI,0,1,9
COG,2,99,3,3,1,AFRI,0,1,32
COG,2,99,99,3,1,AFRI,0,1,3
COG,2,99,99,99,1,AFRI,0,1,127
COK,1,1,1,1,1,OCEA,0,1,261
COK,1,1,2,1,1,OCEA,0,1,88
COK,1,1,3,1,1,OCEA,0,1,292
COK,1,1,1,2,1,OCEA,0,1,2379
COK,1,1,2,2,1,OCEA,0,1,261
COK,1,1,3,2,1,OCEA,0,1,1105
COK,1,1,99,2,1,OCEA,0,1,8
COK,1,1,1,3,1,OCEA,0,1,109
COK,1,1,2,3,1,OCEA,0,1,4
COK,1,1,3,3,1,OCEA,0,1,728
COK,1,1,3,99,1,OCEA,0,1,81
COK,1,2,1,1,1,OCEA,0,1,232
COK,1,2,2,1,1,OCEA,0,1,46
COK,1,2,3,1,1,OCEA,0,1,82
COK,1,2,99,1,1,OCEA,0,1,4
COK,1,2,1,2,1,OCEA,0,1,1395
COK,1,2,2,2,1,OCEA,0,1,137
COK,1,2,3,2,1,OCEA,0,1,301
COK,1,2,99,2,1,OCEA,0,1,10
COK,1,2,1,3,1,OCEA,0,1,47
COK,1,2,2,3,1,OCEA,0,1,8
COK,1,2,3,3,1,OCEA,0,1,153
COK,1,2,1,99,1,OCEA,0,1,58
COK,1,2,3,99,1,OCEA,0,1,19
COK,1,3,1,1,1,OCEA,0,1,21
COK,1,3,2,1,1,OCEA,0,1,2
COK,1,3,3,1,1,OCEA,0,1,4
COK,1,3,1,2,1,OCEA,0,1,329
COK,1,3,2,2,1,OCEA,0,1,35
COK,1,3,3,2,1,OCEA,0,1,64
COK,1,3,1,3,1,OCEA,0,1,14
COK,1,3,2,3,1,OCEA,0,1,1
COK,1,3,3,3,1,OCEA,0,1,42
COK,1,3,1,99,1,OCEA,0,1,112
COK,1,3,3,99,1,OCEA,0,1,43
COK,1,99,1,1,1,OCEA,0,1,78
COK,1,99,2,1,1,OCEA,0,1,34
COK,1,99,3,1,1,OCEA,0,1,76
COK,1,99,99,1,1,OCEA,0,1,8
COK,1,99,1,2,1,OCEA,0,1,547
COK,1,99,2,2,1,OCEA,0,1,84
COK,1,99,3,2,1,OCEA,0,1,316
COK,1,99,99,2,1,OCEA,0,1,38
COK,1,99,1,3,1,OCEA,0,1,64
COK,1,99,2,3,1,OCEA,0,1,3
COK,1,99,3,3,1,OCEA,0,1,245
COK,1,99,99,3,1,OCEA,0,1,13
COK,2,1,1,1,1,OCEA,0,1,46
COK,2,1,2,1,1,OCEA,0,1,92
COK,2,1,3,1,1,OCEA,0,1,421
COK,2,1,99,1,1,OCEA,0,1,3
COK,2,1,1,2,1,OCEA,0,1,1732
COK,2,1,2,2,1,OCEA,0,1,278
COK,2,1,3,2,1,OCEA,0,1,1823
COK,2,1,99,2,1,OCEA,0,1,5
COK,2,1,1,3,1,OCEA,0,1,84
COK,2,1,3,3,1,OCEA,0,1,975
COK,2,1,1,99,1,OCEA,0,1,40
COK,2,2,1,1,1,OCEA,0,1,154
COK,2,2,2,1,1,OCEA,0,1,51
COK,2,2,3,1,1,OCEA,0,1,181
COK,2,2,99,1,1,OCEA,0,1,3
COK,2,2,1,2,1,OCEA,0,1,1061
COK,2,2,2,2,1,OCEA,0,1,169
COK,2,2,3,2,1,OCEA,0,1,696
COK,2,2,99,2,1,OCEA,0,1,11
COK,2,2,1,3,1,OCEA,0,1,32
COK,2,2,3,3,1,OCEA,0,1,173
COK,2,2,99,3,1,OCEA,0,1,3
COK,2,2,1,99,1,OCEA,0,1,54
COK,2,2,3,99,1,OCEA,0,1,96
COK,2,3,1,1,1,OCEA,0,1,27
COK,2,3,2,1,1,OCEA,0,1,12
COK,2,3,3,1,1,OCEA,0,1,9
COK,2,3,1,2,1,OCEA,0,1,564
COK,2,3,2,2,1,OCEA,0,1,89
COK,2,3,3,2,1,OCEA,0,1,199
COK,2,3,1,3,1,OCEA,0,1,25
COK,2,3,2,3,1,OCEA,0,1,3
COK,2,3,3,3,1,OCEA,0,1,74
COK,2,3,1,99,1,OCEA,0,1,67
COK,2,3,3,99,1,OCEA,0,1,23
COK,2,99,1,1,1,OCEA,0,1,25
COK,2,99,2,1,1,OCEA,0,1,16
COK,2,99,3,1,1,OCEA,0,1,85
COK,2,99,99,1,1,OCEA,0,1,8
COK,2,99,1,2,1,OCEA,0,1,528
COK,2,99,2,2,1,OCEA,0,1,95
COK,2,99,3,2,1,OCEA,0,1,440
COK,2,99,99,2,1,OCEA,0,1,36
COK,2,99,1,3,1,OCEA,0,1,65
COK,2,99,3,3,1,OCEA,0,1,351
COK,2,99,99,3,1,OCEA,0,1,13
COL,1,1,1,1,1,SCAC,0,1,13402
COL,1,1,2,1,1,SCAC,0,1,6411
COL,1,1,3,1,1,SCAC,0,1,25273
COL,1,1,99,1,1,SCAC,0,1,1658
COL,1,1,1,2,1,SCAC,0,1,54450
COL,1,1,2,2,1,SCAC,0,1,6111
COL,1,1,3,2,1,SCAC,0,1,10823
COL,1,1,99,2,1,SCAC,0,1,3
COL,1,1,1,3,1,SCAC,0,1,2783
COL,1,1,2,3,1,SCAC,0,1,402
COL,1,1,3,3,1,SCAC,0,1,10662
COL,1,1,99,3,1,SCAC,0,1,4
COL,1,2,1,1,1,SCAC,0,1,19836
COL,1,2,2,1,1,SCAC,0,1,4561
COL,1,2,3,1,1,SCAC,0,1,12815
COL,1,2,99,1,1,SCAC,0,1,1
COL,1,2,1,2,1,SCAC,0,1,149949
COL,1,2,2,2,1,SCAC,0,1,13191
COL,1,2,3,2,1,SCAC,0,1,15119
COL,1,2,99,2,1,SCAC,0,1,7
COL,1,2,1,3,1,SCAC,0,1,4996
COL,1,2,2,3,1,SCAC,0,1,197
COL,1,2,3,3,1,SCAC,0,1,12883
COL,1,2,1,1564,1,SCAC,0,1,261
COL,1,3,1,1,1,SCAC,0,1,6778
COL,1,3,2,1,1,SCAC,0,1,1226
COL,1,3,3,1,1,SCAC,0,1,4188
COL,1,3,99,1,1,SCAC,0,1,1
COL,1,3,1,2,1,SCAC,0,1,135958
COL,1,3,2,2,1,SCAC,0,1,6475
COL,1,3,3,2,1,SCAC,0,1,11771
COL,1,3,99,2,1,SCAC,0,1,13
COL,1,3,1,3,1,SCAC,0,1,3965
COL,1,3,2,3,1,SCAC,0,1,797
COL,1,3,3,3,1,SCAC,0,1,9538
COL,1,3,1,1564,1,SCAC,0,1,196
COL,1,3,3,1564,1,SCAC,0,1,9
COL,1,99,1,1,1,SCAC,0,1,129
COL,1,99,2,1,1,SCAC,0,1,18
COL,1,99,3,1,1,SCAC,0,1,3299
COL,1,99,99,1,1,SCAC,0,1,77
COL,1,99,1,2,1,SCAC,0,1,1102
COL,1,99,2,2,1,SCAC,0,1,122
COL,1,99,3,2,1,SCAC,0,1,574
COL,1,99,99,2,1,SCAC,0,1,347
COL,1,99,1,3,1,SCAC,0,1,24
COL,1,99,3,3,1,SCAC,0,1,46
COL,1,99,99,3,1,SCAC,0,1,1
COL,1,99,99,99,1,SCAC,0,1,156
COL,2,1,1,1,1,SCAC,0,1,8389
COL,2,1,2,1,1,SCAC,0,1,3860
COL,2,1,3,1,1,SCAC,0,1,20485
COL,2,1,99,1,1,SCAC,0,1,1245
COL,2,1,1,2,1,SCAC,0,1,68060
COL,2,1,2,2,1,SCAC,0,1,16511
COL,2,1,3,2,1,SCAC,0,1,28224
COL,2,1,99,2,1,SCAC,0,1,3
COL,2,1,1,3,1,SCAC,0,1,2121
COL,2,1,2,3,1,SCAC,0,1,65
COL,2,1,3,3,1,SCAC,0,1,33256
COL,2,1,99,3,1,SCAC,0,1,3
COL,2,2,1,1,1,SCAC,0,1,22252
COL,2,2,2,1,1,SCAC,0,1,5724
COL,2,2,3,1,1,SCAC,0,1,17649
COL,2,2,1,2,1,SCAC,0,1,154407
COL,2,2,2,2,1,SCAC,0,1,24289
COL,2,2,3,2,1,SCAC,0,1,59657
COL,2,2,99,2,1,SCAC,0,1,6
COL,2,2,1,3,1,SCAC,0,1,6509
COL,2,2,2,3,1,SCAC,0,1,528
COL,2,2,3,3,1,SCAC,0,1,26859
COL,2,2,99,3,1,SCAC,0,1,3
COL,2,2,1,1564,1,SCAC,0,1,155
COL,2,2,2,1564,1,SCAC,0,1,113
COL,2,2,3,1564,1,SCAC,0,1,56
COL,2,3,1,1,1,SCAC,0,1,8043
COL,2,3,2,1,1,SCAC,0,1,545
COL,2,3,3,1,1,SCAC,0,1,4263
COL,2,3,1,2,1,SCAC,0,1,169215
COL,2,3,2,2,1,SCAC,0,1,17421
COL,2,3,3,2,1,SCAC,0,1,54154
COL,2,3,99,2,1,SCAC,0,1,30
COL,2,3,1,3,1,SCAC,0,1,4093
COL,2,3,2,3,1,SCAC,0,1,448
COL,2,3,3,3,1,SCAC,0,1,11812
COL,2,3,99,3,1,SCAC,0,1,3
COL,2,3,1,1564,1,SCAC,0,1,355
COL,2,3,2,1564,1,SCAC,0,1,205
COL,2,3,3,1564,1,SCAC,0,1,70
COL,2,99,1,1,1,SCAC,0,1,151
COL,2,99,2,1,1,SCAC,0,1,12
COL,2,99,3,1,1,SCAC,0,1,870
COL,2,99,99,1,1,SCAC,0,1,52
COL,2,99,1,2,1,SCAC,0,1,1639
COL,2,99,2,2,1,SCAC,0,1,126
COL,2,99,3,2,1,SCAC,0,1,1089
COL,2,99,99,2,1,SCAC,0,1,612
COL,2,99,1,3,1,SCAC,0,1,32
COL,2,99,3,3,1,SCAC,0,1,148
COL,2,99,99,3,1,SCAC,0,1,8
COM,1,1,1,1,1,AFRI,0,1,141
COM,1,1,2,1,1,AFRI,0,1,145
COM,1,1,3,1,1,AFRI,0,1,695
COM,1,1,1,2,1,AFRI,0,1,4166
COM,1,1,2,2,1,AFRI,0,1,1943
COM,1,1,3,2,1,AFRI,0,1,1413
COM,1,1,1,3,1,AFRI,0,1,64
COM,1,1,2,3,1,AFRI,0,1,17
COM,1,1,3,3,1,AFRI,0,1,1014
COM,1,2,1,1,1,AFRI,0,1,339
COM,1,2,2,1,1,AFRI,0,1,177
COM,1,2,3,1,1,AFRI,0,1,604
COM,1,2,1,2,1,AFRI,0,1,3747
COM,1,2,2,2,1,AFRI,0,1,1063
COM,1,2,3,2,1,AFRI,0,1,523
COM,1,2,1,3,1,AFRI,0,1,24
COM,1,2,2,3,1,AFRI,0,1,4
COM,1,2,3,3,1,AFRI,0,1,208
COM,1,2,1,99,1,AFRI,0,1,58
COM,1,2,3,99,1,AFRI,0,1,73
COM,1,3,1,1,1,AFRI,0,1,76
COM,1,3,2,1,1,AFRI,0,1,61
COM,1,3,3,1,1,AFRI,0,1,165
COM,1,3,1,2,1,AFRI,0,1,2590
COM,1,3,2,2,1,AFRI,0,1,804
COM,1,3,3,2,1,AFRI,0,1,421
COM,1,3,1,3,1,AFRI,0,1,15
COM,1,3,3,3,1,AFRI,0,1,84
COM,1,3,1,99,1,AFRI,0,1,56
COM,1,99,1,2,1,AFRI,0,1,2
COM,1,99,3,2,1,AFRI,0,1,9
COM,1,99,99,99,1,AFRI,0,1,1
COM,2,1,1,1,1,AFRI,0,1,138
COM,2,1,2,1,1,AFRI,0,1,171
COM,2,1,3,1,1,AFRI,0,1,769
COM,2,1,1,2,1,AFRI,0,1,4236
COM,2,1,2,2,1,AFRI,0,1,3177
COM,2,1,3,2,1,AFRI,0,1,4024
COM,2,1,1,3,1,AFRI,0,1,26
COM,2,1,2,3,1,AFRI,0,1,9
COM,2,1,3,3,1,AFRI,0,1,620
COM,2,1,3,99,1,AFRI,0,1,16
COM,2,2,1,1,1,AFRI,0,1,237
COM,2,2,2,1,1,AFRI,0,1,312
COM,2,2,3,1,1,AFRI,0,1,718
COM,2,2,1,2,1,AFRI,0,1,2286
COM,2,2,2,2,1,AFRI,0,1,1446
COM,2,2,3,2,1,AFRI,0,1,1101
COM,2,2,1,3,1,AFRI,0,1,3
COM,2,2,3,3,1,AFRI,0,1,75
COM,2,2,3,99,1,AFRI,0,1,71
COM,2,3,1,1,1,AFRI,0,1,126
COM,2,3,2,1,1,AFRI,0,1,92
COM,2,3,3,1,1,AFRI,0,1,213
COM,2,3,1,2,1,AFRI,0,1,1621
COM,2,3,2,2,1,AFRI,0,1,872
COM,2,3,3,2,1,AFRI,0,1,755
COM,2,3,3,3,1,AFRI,0,1,36
COM,2,3,1,99,1,AFRI,0,1,100
COM,2,3,3,99,1,AFRI,0,1,138
COM,2,99,1,2,1,AFRI,0,1,2
COM,2,99,3,2,1,AFRI,0,1,9
COM,2,99,3,3,1,AFRI,0,1,2
CPV,1,1,1,1,1,AFRI,0,1,1365
CPV,1,1,2,1,1,AFRI,0,1,1070
CPV,1,1,3,1,1,AFRI,0,1,2293
CPV,1,1,99,1,1,AFRI,0,1,90
CPV,1,1,1,2,1,AFRI,0,1,15457
CPV,1,1,2,2,1,AFRI,0,1,5157
CPV,1,1,3,2,1,AFRI,0,1,3614
CPV,1,1,1,3,1,AFRI,0,1,282
CPV,1,1,2,3,1,AFRI,0,1,102
CPV,1,1,3,3,1,AFRI,0,1,3612
CPV,1,1,99,3,1,AFRI,0,1,22
CPV,1,2,1,1,1,AFRI,0,1,1803
CPV,1,2,2,1,1,AFRI,0,1,306
CPV,1,2,3,1,1,AFRI,0,1,500
CPV,1,2,1,2,1,AFRI,0,1,12226
CPV,1,2,2,2,1,AFRI,0,1,1792
CPV,1,2,3,2,1,AFRI,0,1,1204
CPV,1,2,1,3,1,AFRI,0,1,100
CPV,1,2,2,3,1,AFRI,0,1,4
CPV,1,2,3,3,1,AFRI,0,1,845
CPV,1,2,99,3,1,AFRI,0,1,8
CPV,1,3,1,1,1,AFRI,0,1,47
CPV,1,3,2,1,1,AFRI,0,1,31
CPV,1,3,3,1,1,AFRI,0,1,37
CPV,1,3,1,2,1,AFRI,0,1,3160
CPV,1,3,2,2,1,AFRI,0,1,324
CPV,1,3,3,2,1,AFRI,0,1,578
CPV,1,3,1,3,1,AFRI,0,1,14
CPV,1,3,3,3,1,AFRI,0,1,275
CPV,1,99,1,1,1,AFRI,0,1,53
CPV,1,99,3,1,1,AFRI,0,1,12
CPV,1,99,99,1,1,AFRI,0,1,1
CPV,1,99,1,2,1,AFRI,0,1,607
CPV,1,99,2,2,1,AFRI,0,1,138
CPV,1,99,3,2,1,AFRI,0,1,91
CPV,1,99,99,2,1,AFRI,0,1,8
CPV,1,99,3,3,1,AFRI,0,1,198
CPV,1,99,99,3,1,AFRI,0,1,3
CPV,1,99,99,99,1,AFRI,0,1,13
CPV,2,1,1,1,1,AFRI,0,1,762
CPV,2,1,2,1,1,AFRI,0,1,248
CPV,2,1,3,1,1,AFRI,0,1,1555
CPV,2,1,1,2,1,AFRI,0,1,21100
CPV,2,1,2,2,1,AFRI,0,1,3011
CPV,2,1,3,2,1,AFRI,0,1,6835
CPV,2,1,1,3,1,AFRI,0,1,617
CPV,2,1,2,3,1,AFRI,0,1,13
CPV,2,1,3,3,1,AFRI,0,1,8209
CPV,2,1,99,3,1,AFRI,0,1,10
CPV,2,1,3,1564,1,AFRI,0,1,3
CPV,2,2,1,1,1,AFRI,0,1,2793
CPV,2,2,2,1,1,AFRI,0,1,657
CPV,2,2,3,1,1,AFRI,0,1,702
CPV,2,2,1,2,1,AFRI,0,1,14065
CPV,2,2,2,2,1,AFRI,0,1,2091
CPV,2,2,3,2,1,AFRI,0,1,2703
CPV,2,2,1,3,1,AFRI,0,1,11
CPV,2,2,2,3,1,AFRI,0,1,3
CPV,2,2,3,3,1,AFRI,0,1,1031
CPV,2,2,1,1564,1,AFRI,0,1,1
CPV,2,3,1,1,1,AFRI,0,1,235
CPV,2,3,2,1,1,AFRI,0,1,21
CPV,2,3,3,1,1,AFRI,0,1,58
CPV,2,3,1,2,1,AFRI,0,1,4490
CPV,2,3,2,2,1,AFRI,0,1,368
CPV,2,3,3,2,1,AFRI,0,1,889
CPV,2,3,1,3,1,AFRI,0,1,4
CPV,2,3,3,3,1,AFRI,0,1,351
CPV,2,99,3,1,1,AFRI,0,1,11
CPV,2,99,1,2,1,AFRI,0,1,524
CPV,2,99,2,2,1,AFRI,0,1,2
CPV,2,99,3,2,1,AFRI,0,1,271
CPV,2,99,99,2,1,AFRI,0,1,2
CPV,2,99,3,3,1,AFRI,0,1,6
CPV,2,99,99,3,1,AFRI,0,1,3
CPV,2,99,99,99,1,AFRI,0,1,21
CRI,1,1,1,1,1,SCAC,0,1,264
CRI,1,1,2,1,1,SCAC,0,1,175
CRI,1,1,3,1,1,SCAC,0,1,2875
CRI,1,1,1,2,1,SCAC,0,1,5954
CRI,1,1,2,2,1,SCAC,0,1,335
CRI,1,1,3,2,1,SCAC,0,1,859
CRI,1,1,1,3,1,SCAC,0,1,305
CRI,1,1,3,3,1,SCAC,0,1,1743
CRI,1,2,1,1,1,SCAC,0,1,3185
CRI,1,2,2,1,1,SCAC,0,1,84
CRI,1,2,3,1,1,SCAC,0,1,666
CRI,1,2,99,1,1,SCAC,0,1,43
CRI,1,2,1,2,1,SCAC,0,1,17015
CRI,1,2,2,2,1,SCAC,0,1,813
CRI,1,2,3,2,1,SCAC,0,1,1024
CRI,1,2,1,3,1,SCAC,0,1,523
CRI,1,2,2,3,1,SCAC,0,1,57
CRI,1,2,3,3,1,SCAC,0,1,1801
CRI,1,3,1,1,1,SCAC,0,1,654
CRI,1,3,3,1,1,SCAC,0,1,150
CRI,1,3,1,2,1,SCAC,0,1,10776
CRI,1,3,2,2,1,SCAC,0,1,408
CRI,1,3,3,2,1,SCAC,0,1,1210
CRI,1,3,99,2,1,SCAC,0,1,1
CRI,1,3,1,3,1,SCAC,0,1,144
CRI,1,3,3,3,1,SCAC,0,1,1360
CRI,1,99,1,1,1,SCAC,0,1,1
CRI,1,99,3,1,1,SCAC,0,1,14
CRI,1,99,99,1,1,SCAC,0,1,39
CRI,1,99,1,2,1,SCAC,0,1,100
CRI,1,99,2,2,1,SCAC,0,1,21
CRI,1,99,3,2,1,SCAC,0,1,59
CRI,1,99,99,2,1,SCAC,0,1,10
CRI,1,99,99,99,1,SCAC,0,1,67
CRI,2,1,1,1,1,SCAC,0,1,282
CRI,2,1,2,1,1,SCAC,0,1,129
CRI,2,1,3,1,1,SCAC,0,1,931
CRI,2,1,99,1,1,SCAC,0,1,196
CRI,2,1,1,2,1,SCAC,0,1,2965
CRI,2,1,2,2,1,SCAC,0,1,198
CRI,2,1,3,2,1,SCAC,0,1,3778
CRI,2,1,1,3,1,SCAC,0,1,428
CRI,2,1,2,3,1,SCAC,0,1,32
CRI,2,1,3,3,1,SCAC,0,1,2660
CRI,2,2,1,1,1,SCAC,0,1,1157
CRI,2,2,2,1,1,SCAC,0,1,11
CRI,2,2,3,1,1,SCAC,0,1,1539
CRI,2,2,99,1,1,SCAC,0,1,136
CRI,2,2,1,2,1,SCAC,0,1,11417
CRI,2,2,2,2,1,SCAC,0,1,631
CRI,2,2,3,2,1,SCAC,0,1,7597
CRI,2,2,1,3,1,SCAC,0,1,499
CRI,2,2,3,3,1,SCAC,0,1,2592
CRI,2,2,1,1564,1,SCAC,0,1,6
CRI,2,2,3,1564,1,SCAC,0,1,16
CRI,2,3,1,1,1,SCAC,0,1,104
CRI,2,3,2,1,1,SCAC,0,1,15
CRI,2,3,3,1,1,SCAC,0,1,302
CRI,2,3,1,2,1,SCAC,0,1,11291
CRI,2,3,2,2,1,SCAC,0,1,273
CRI,2,3,3,2,1,SCAC,0,1,4038
CRI,2,3,1,3,1,SCAC,0,1,431
CRI,2,3,3,3,1,SCAC,0,1,1974
CRI,2,99,1,1,1,SCAC,0,1,1
CRI,2,99,3,1,1,SCAC,0,1,21
CRI,2,99,99,1,1,SCAC,0,1,3
CRI,2,99,1,2,1,SCAC,0,1,36
CRI,2,99,2,2,1,SCAC,0,1,5
CRI,2,99,3,2,1,SCAC,0,1,61
CRI,2,99,99,2,1,SCAC,0,1,224
CRI,2,99,3,3,1,SCAC,0,1,5
CRI,2,99,99,99,1,SCAC,0,1,74
CSFR,1,1,1,1,1,EURO,0,1,4
CSFR,1,1,2,1,1,EURO,0,1,1
CSFR,1,1,3,1,1,EURO,0,1,2
CSFR,1,1,1,2,1,EURO,0,1,629
CSFR,1,1,2,2,1,EURO,0,1,29
CSFR,1,1,3,2,1,EURO,0,1,253
CSFR,1,1,99,2,1,EURO,0,1,1
CSFR,1,1,1,3,1,EURO,0,1,248
CSFR,1,1,3,3,1,EURO,0,1,1844
CSFR,1,2,1,1,1,EURO,0,1,143
CSFR,1,2,2,1,1,EURO,0,1,1
CSFR,1,2,3,1,1,EURO,0,1,1
CSFR,1,2,1,2,1,EURO,0,1,3231
CSFR,1,2,2,2,1,EURO,0,1,141
CSFR,1,2,3,2,1,EURO,0,1,597
CSFR,1,2,1,3,1,EURO,0,1,515
CSFR,1,2,3,3,1,EURO,0,1,4500
CSFR,1,3,1,2,1,EURO,0,1,5982
CSFR,1,3,2,2,1,EURO,0,1,260
CSFR,1,3,3,2,1,EURO,0,1,684
CSFR,1,3,1,3,1,EURO,0,1,1575
CSFR,1,3,2,3,1,EURO,0,1,116
CSFR,1,3,3,3,1,EURO,0,1,4002
CSFR,1,99,1,2,1,EURO,0,1,577
CSFR,1,99,3,2,1,EURO,0,1,17
CSFR,1,99,99,2,1,EURO,0,1,25
CSFR,1,99,1,3,1,EURO,0,1,5
CSFR,1,99,3,3,1,EURO,0,1,13
CSFR,2,1,1,1,1,EURO,0,1,116
CSFR,2,1,3,1,1,EURO,0,1,5
CSFR,2,1,1,2,1,EURO,0,1,1176
CSFR,2,1,2,2,1,EURO,0,1,24
CSFR,2,1,3,2,1,EURO,0,1,1517
CSFR,2,1,1,3,1,EURO,0,1,571
CSFR,2,1,3,3,1,EURO,0,1,7954
CSFR,2,2,1,1,1,EURO,0,1,1
CSFR,2,2,3,1,1,EURO,0,1,1
CSFR,2,2,1,2,1,EURO,0,1,5602
CSFR,2,2,2,2,1,EURO,0,1,565
CSFR,2,2,3,2,1,EURO,0,1,1973
CSFR,2,2,1,3,1,EURO,0,1,1063
CSFR,2,2,3,3,1,EURO,0,1,9023
CSFR,2,3,3,1,1,EURO,0,1,1
CSFR,2,3,1,2,1,EURO,0,1,7378
CSFR,2,3,2,2,1,EURO,0,1,92
CSFR,2,3,3,2,1,EURO,0,1,1586
CSFR,2,3,99,2,1,EURO,0,1,1
CSFR,2,3,1,3,1,EURO,0,1,837
CSFR,2,3,2,3,1,EURO,0,1,1
CSFR,2,3,3,3,1,EURO,0,1,3681
CSFR,2,99,1,2,1,EURO,0,1,6
CSFR,2,99,3,2,1,EURO,0,1,111
CSFR,2,99,99,2,1,EURO,0,1,5
CSFR,2,99,1,3,1,EURO,0,1,1
CSFR,2,99,3,3,1,EURO,0,1,30
CSFR-CZE,1,1,1,1,1,EURO,1,0,15382
CSFR-CZE,1,1,2,1,1,EURO,1,0,5972
CSFR-CZE,1,1,3,1,1,EURO,1,0,193049
CSFR-CZE,1,1,99,1,1,EURO,1,0,12612
CSFR-CZE,1,1,1,2,1,EURO,1,0,70433
CSFR-CZE,1,1,2,2,1,EURO,1,0,13040
CSFR-CZE,1,1,3,2,1,EURO,1,0,37417
CSFR-CZE,1,1,99,2,1,EURO,1,0,12836
CSFR-CZE,1,1,1,3,1,EURO,1,0,1446
CSFR-CZE,1,1,3,3,1,EURO,1,0,53991
CSFR-CZE,1,1,99,3,1,EURO,1,0,2258
CSFR-CZE,1,2,1,1,1,EURO,1,0,133618
CSFR-CZE,1,2,2,1,1,EURO,1,0,10919
CSFR-CZE,1,2,3,1,1,EURO,1,0,79632
CSFR-CZE,1,2,99,1,1,EURO,1,0,5369
CSFR-CZE,1,2,1,2,1,EURO,1,0,1745553
CSFR-CZE,1,2,2,2,1,EURO,1,0,47072
CSFR-CZE,1,2,3,2,1,EURO,1,0,192021
CSFR-CZE,1,2,99,2,1,EURO,1,0,46118
CSFR-CZE,1,2,1,3,1,EURO,1,0,44658
CSFR-CZE,1,2,3,3,1,EURO,1,0,535882
CSFR-CZE,1,2,99,3,1,EURO,1,0,12741
CSFR-CZE,1,3,1,1,1,EURO,1,0,10927
CSFR-CZE,1,3,2,1,1,EURO,1,0,307
CSFR-CZE,1,3,3,1,1,EURO,1,0,16205
CSFR-CZE,1,3,99,1,1,EURO,1,0,107
CSFR-CZE,1,3,1,2,1,EURO,1,0,528746
CSFR-CZE,1,3,2,2,1,EURO,1,0,9270
CSFR-CZE,1,3,3,2,1,EURO,1,0,28409
